,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
1,681,814,1199,105.5743688,9.108242812,221.9055916,29.44615645,135.2790015,0.836609337,0.996271513,11.59107975,2.101888877,24.36316161,0.836609337,0.567973311,7.535978148,Covid-19
1,120,123,140,14.81249909,10.55029666,39.3137085,12.36077446,130.4583333,0.975609756,0.701919426,1.403988871,2.654090188,3.726313086,0.975609756,0.857142857,3.180521464,Covid-19
2,42053,73155,127142,343.0884679,246.4726171,1959.102777,231.3947765,135.8490952,0.574847926,0.695636683,1.391994258,5.710197105,7.948561586,0.574847926,0.330756162,8.466495253,Covid-19
3,1819,3300,8946,204.3071254,16.43565531,489.7705986,48.12507384,134.3188565,0.551212121,0.996758983,12.43072586,2.397227202,29.79927417,0.551212121,0.203331098,10.17703579,Covid-19
4,1979,3400,7696,194.2314163,15.59857032,530.646753,50.19702241,133.8696311,0.582058824,0.996769999,12.45187298,2.732033587,34.01893519,0.582058824,0.25714657,10.57127948,Covid-19
5,128,174,320,40.65884391,4.632280328,81.76345597,12.76615297,130.9296875,0.735632184,0.993488728,8.777284844,2.010963621,17.65080051,0.735632184,0.4,6.404705955,Covid-19
6,101,188,575,36.94824181,6.14118905,63.49137803,11.34007028,129.1683168,0.537234043,0.98609028,6.016463833,1.71838699,10.33861318,0.537234043,0.175652174,5.598852251,Covid-19
7,116,163,320,30.87453987,5.828963753,63.24873734,12.15301556,130.2758621,0.711656442,0.98201649,5.296745903,2.04857263,10.85076868,0.711656442,0.3625,5.204365701,Covid-19
1,5000,11503,25650,214.8222231,63.07660272,663.9909448,79.78845608,138.5508,0.434669217,0.955921505,3.405735469,3.090885734,10.52673917,0.434669217,0.194931774,8.321892381,Covid-19
2,14444,26834,50596,274.214076,100.5964269,1244.117928,135.6122118,140.1547355,0.538272341,0.930278679,2.725882861,4.537031602,12.36741669,0.538272341,0.285477113,9.174084783,Covid-19
3,141490,170871,235690,487.7762998,452.0209226,2590.244912,424.4415898,177.6543572,0.828051571,0.375808904,1.079101155,5.310313176,5.730365085,0.828051571,0.600322457,6.102712303,Covid-19
6,103,212,688,49.06244235,4.928955631,82.00609665,11.45179781,129.961165,0.485849057,0.994940804,9.953922499,1.671463807,16.63762119,0.485849057,0.149709302,7.160980137,Covid-19
1,540,894,1014,46.91401441,33.60380022,190.5685425,26.22116233,174.1944444,0.604026846,0.697807953,1.396092529,4.062081339,5.671041408,0.604026846,0.532544379,7.267738175,Covid-19
1,271,278,315,22.15552741,15.84309153,60.38477631,18.57546545,156.8929889,0.974820144,0.699037225,1.398434603,2.72549487,3.811426337,0.974820144,0.86031746,3.250781332,Covid-19
2,796,933,945,50.4282805,22.98282759,165.9827561,31.83549399,163.3291457,0.853161844,0.890106415,2.194172162,3.291461744,7.22203373,0.853161844,0.842328042,5.213764112,Covid-19
1,970,1507,2160,65.44327549,24.93766513,217.5512986,35.14316944,139.3824742,0.643662906,0.924551251,2.624274372,3.324272768,8.723803829,0.643662906,0.449074074,6.190429094,Covid-19
2,102,110,144,16.52776511,7.969776198,40.14213562,11.39607097,134.5196078,0.927272727,0.876058236,2.073805424,2.428769731,5.036795843,0.927272727,0.708333333,3.522453987,Covid-19
3,462,782,1134,39.27420233,23.76473613,163.2314934,24.25359086,133.9935065,0.590792839,0.796151097,1.652625222,4.156201367,6.868643208,0.590792839,0.407407407,6.730199018,Covid-19
4,177,301,528,27.92767933,11.27357106,80.59797975,15.01210843,132.0508475,0.588039867,0.914904582,2.477269996,2.885953351,7.149285646,0.588039867,0.335227273,5.368864749,Covid-19
5,123,152,220,20.0722138,8.907527965,52.49137803,12.51433035,131.3577236,0.809210526,0.896138704,2.25339891,2.61512649,5.892923181,0.809210526,0.559090909,4.19450155,Covid-19
1,489,1586,3016,102.8415798,20.51250369,266.0121933,24.95223712,138.8220859,0.308322825,0.979906519,5.01360445,2.586621033,12.96829472,0.308322825,0.162135279,10.66085546,Covid-19
1,634,886,928,61.00031801,18.15028474,262.8944443,28.41186146,142.1608833,0.715575621,0.954708075,3.360846338,4.309722521,14.48431515,0.715575621,0.683189655,9.252982059,Covid-19
2,219,367,400,29.16354025,18.20641691,129.5979797,16.69848677,147.9178082,0.596730245,0.781195132,1.601827553,4.443835646,7.118258381,0.596730245,0.5475,7.76106132,Covid-19
3,262,333,352,25.16231145,15.89092158,94.76955262,18.26441241,141.4465649,0.786786787,0.775346035,1.583439407,3.76632937,5.963754343,0.786786787,0.744318182,5.188754529,Covid-19
4,234,242,280,20.84925947,14.5581887,56.38477631,17.26088218,141.5641026,0.966942149,0.715844949,1.432132795,2.704401871,3.873062609,0.966942149,0.835714286,3.266621934,Covid-19
5,1709,2054,3114,151.4125008,17.39131707,367.5685425,46.64725482,144.2030427,0.832035054,0.99338163,8.706212423,2.427597065,21.13517573,0.832035054,0.548811818,7.879746492,Covid-19
1,561,1201,5454,120.9771266,12.74436715,251.0365799,26.72615544,136.0748663,0.467110741,0.994435707,9.492595837,2.075074744,19.69784588,0.467110741,0.102860286,9.392917754,Covid-19
2,741,1691,6324,146.5631507,12.23890451,308.8294731,30.71596495,138.2091768,0.438202247,0.996507273,11.9751854,2.107142701,25.23342451,0.438202247,0.117172676,10.05436338,Covid-19
1,159020,205336,262144,593.0904232,434.4733192,2921.860136,449.9672793,173.483763,0.774437994,0.680704282,1.365079044,4.92650028,6.725062293,0.774437994,0.606613159,6.493494684,Covid-19
2,9283,12285,39730,297.4676025,44.29557041,799.1869042,108.7174443,135.7004201,0.755636956,0.98885092,6.715515788,2.686635108,18.04214048,0.755636956,0.233652152,7.351045726,Covid-19
1,556,853,931,58.74681577,19.33918082,218.7523087,26.60678836,147.0701439,0.651817116,0.944261826,3.037709628,3.723645372,11.3113534,0.651817116,0.597207304,8.221672819,Covid-19
1,559,858,931,58.81195843,19.36812,219.5807358,26.6784727,147.7334526,0.651515152,0.94421739,3.036534182,3.733606934,11.33722508,0.651515152,0.600429646,8.230633676,Covid-19
2,472,638,792,40.67181541,17.60998591,124.5685425,24.51467041,146.5127119,0.739811912,0.90140467,2.309588185,3.062773108,7.073744584,0.739811912,0.595959596,5.081387611,Covid-19
1,164,198,286,26.57562175,9.00095071,61.45584412,14.45030399,134.3170732,0.828282828,0.940897297,2.952534972,2.31248942,6.827705883,0.828282828,0.573426573,4.252910124,Covid-19
2,1464,2075,4788,109.3161265,19.70533801,309.273124,43.1743291,144.9405738,0.705542169,0.983618976,5.547538764,2.82916285,15.69489058,0.705542169,0.305764411,7.1633568,Covid-19
2,549,792,1584,51.22190498,18.11972956,164.6812409,26.43876907,131.5173042,0.693181818,0.935340154,2.826858139,3.215054984,9.088504348,0.693181818,0.346590909,6.22877867,Covid-19
1,113,121,140,15.23211426,9.721806009,39.3137085,11.99483508,128.9469027,0.933884298,0.76983411,1.566798828,2.580975158,4.043868851,0.933884298,0.807142857,3.277553067,Covid-19
2,196,274,403,34.07180081,9.99551851,81.69848481,15.79730834,137.1071429,0.715328467,0.956000109,3.40870769,2.397832896,8.173511432,0.715328467,0.486352357,5.171671215,Covid-19
1,230,234,266,20.11099634,14.90365784,54.97056275,17.11271736,140.1521739,0.982905983,0.671427676,1.34940003,2.733358498,3.68839404,0.982905983,0.864661654,3.212263816,Covid-19
1,363,446,476,38.73091934,13.87335933,119.4264069,21.49851052,142.9118457,0.813901345,0.933645434,2.791747726,3.083490113,8.60832651,0.813901345,0.762605042,5.555101445,Covid-19
1,227,334,578,33.14825992,12.88717795,89.35533906,17.00074636,130.30837,0.679640719,0.921333198,2.572189198,2.695626838,6.933662234,0.679640719,0.392733564,5.255965661,Covid-19
1,156954,241569,252450,601.2304217,558.0020886,4822.067422,447.0347185,169.3442155,0.649727407,0.372330466,1.077469841,8.020331721,8.641665544,0.649727407,0.621723113,10.78678506,Covid-19
1,95249,181456,197829,470.2412881,445.2443193,4821.90613,348.2453064,140.1827001,0.524915131,0.321698234,1.05614214,10.2541105,10.82979821,0.524915131,0.481471372,13.8462918,Covid-19
3,1076,1513,2409,221.4533835,7.271458767,452.118795,37.01358872,137.0975836,0.711169861,0.999460781,30.45515221,2.041598046,62.17717923,0.711169861,0.446658364,12.2149408,Covid-19
1,474,521,665,34.57797377,18.09813707,94.18376618,24.56655336,137.8818565,0.909788868,0.852086654,1.910581937,2.723808133,5.204058618,0.909788868,0.712781955,3.833820919,Covid-19
2,502,666,1050,31.77103209,26.41311024,135.0538239,25.28173751,135.5498008,0.753753754,0.555736834,1.20285085,4.250847863,5.113135964,0.753753754,0.478095238,5.341951827,Covid-19
3,166,200,304,20.37214066,11.63927055,56.52691193,14.53814859,136.313253,0.83,0.82071854,1.750293592,2.774716358,4.856568261,0.83,0.546052632,3.888178167,Covid-19
7,147,211,266,21.25507656,12.87840296,67.69848481,13.68087033,131.3061224,0.696682464,0.795542533,1.650443507,3.185050151,5.256745343,0.696682464,0.552631579,4.948404828,Covid-19
2,237,264,320,80.1683915,3.952634373,151.4497475,17.37117647,141.6793249,0.897727273,0.998783811,20.28226846,1.889145393,38.31615403,0.897727273,0.740625,8.718450802,Covid-19
3,110,137,208,16.03670404,10.04523609,46.04163056,11.83454055,140.8454545,0.802919708,0.779509572,1.596448694,2.871015793,4.583429411,0.802919708,0.528846154,3.890445124,Covid-19
5,188,208,252,18.54522697,13.26640866,54.87005769,15.47155566,144.0212766,0.903846154,0.698761879,1.397908616,2.958715888,4.136014432,0.903846154,0.746031746,3.546511993,Covid-19
2,134,210,1071,59.19872338,3.542491072,103.7695526,13.0619332,131.7910448,0.638095238,0.998207942,16.71104377,1.752901865,29.2928198,0.638095238,0.125116713,7.944425301,Covid-19
4,141,180,280,21.30758343,9.596468879,55.24873734,13.39876023,134.8510638,0.783333333,0.89283793,2.220356644,2.592914279,5.757194447,0.783333333,0.503571429,4.123421598,Covid-19
2,6310,19388,38564,319.6082032,71.03777419,1230.223484,89.63337284,136.9971474,0.325459047,0.974986252,4.499130313,3.849161166,17.31787768,0.325459047,0.163624105,13.72506071,Covid-19
3,172,309,473,46.11677436,8.405055734,99.28427125,14.79855404,130,0.556634304,0.983251125,5.486789834,2.152888458,11.81244651,0.556634304,0.363636364,6.70905218,Covid-19
1,506,779,924,38.43846554,30.65228932,145.2964646,25.38226171,215.6699605,0.649550706,0.603401021,1.25401614,3.779975671,4.7401505,0.649550706,0.547619048,5.724330881,Covid-19
3,206,224,399,21.29350366,14.21829436,61.14823228,16.19528778,215.7669903,0.919642857,0.744404261,1.497613084,2.871684869,4.300672834,0.919642857,0.516290727,3.775680501,Covid-19
4,204,212,315,20.98946365,14.08177255,58.04163056,16.11647812,214.8823529,0.962264151,0.741550361,1.490541307,2.765274593,4.121756006,0.962264151,0.647619048,3.601384255,Covid-19
5,209,223,352,21.26372985,14.25107029,60.28427125,16.31278838,217.3875598,0.937219731,0.74217551,1.492079501,2.83507511,4.230157457,0.937219731,0.59375,3.695522177,Covid-19
6,210,227,396,21.60546025,14.20175666,61.35533906,16.35176762,215.2095238,0.925110132,0.753609341,1.521323085,2.839807083,4.320264072,0.925110132,0.53030303,3.752214468,Covid-19
1,183504,240527,262144,574.4592533,548.7589381,4010.781059,483.3679234,193.4406062,0.762924744,0.295761786,1.046833525,6.981837329,7.308821379,0.762924744,0.700012207,8.297573886,Covid-19
1,327,337,384,24.72159211,17.17844463,67.21320344,20.40463994,152.675841,0.970326409,0.719129434,1.439105381,2.718805615,3.91264779,0.970326409,0.8515625,3.294015657,Covid-19
3,126,155,209,18.03467829,9.52957834,51.00609665,12.66602474,134.2063492,0.812903226,0.848993673,1.892494887,2.828223262,5.352398063,0.812903226,0.602870813,4.027001187,Covid-19
1,228,232,266,19.97335647,14.76180308,54.38477631,17.03815178,141.1622807,0.982758621,0.673623441,1.353043145,2.722866154,3.684155385,0.982758621,0.857142857,3.191941063,Covid-19
2,194,209,240,21.31989693,11.97387912,54.97056275,15.71650316,150.0618557,0.928229665,0.827388972,1.780533836,2.578369066,4.590873365,0.928229665,0.808333333,3.497633168,Covid-19
4,279,398,399,24.40763472,21.14249396,115.9411255,18.84764794,152.827957,0.701005025,0.499654799,1.154434986,4.750199142,5.483796081,0.701005025,0.69924812,6.151490406,Covid-19
1,127,167,264,19.65003578,11.90463563,55.00609665,12.71618741,135.0551181,0.760479042,0.795592015,1.650620514,2.799287353,4.620561131,0.760479042,0.481060606,4.325675212,Covid-19
2,447,684,832,35.31947899,21.88476557,125.2903679,23.85661494,146.0559284,0.653508772,0.784899481,1.613884273,3.547344737,5.725003883,0.653508772,0.537259615,5.251808281,Covid-19
5,247,383,504,29.94495788,15.46041366,99.66904756,17.73387063,135.417004,0.644908616,0.856411178,1.936879475,3.32840834,6.446725797,0.644908616,0.490079365,5.620264726,Covid-19
6,528,808,1410,43.97116445,22.48414196,164.5391052,25.92817926,135.1022727,0.653465347,0.85937949,1.955652322,3.741977437,7.318006865,0.653465347,0.374468085,6.345956791,Covid-19
7,126,186,247,15.64912319,13.95377604,54.6629509,12.66602474,133.7380952,0.677419355,0.452695768,1.121497374,3.493036014,3.917430718,0.677419355,0.510121457,4.315714839,Covid-19
8,107,134,208,16.78099505,9.972716086,46.627417,11.67204486,136.2803738,0.798507463,0.804253535,1.682690543,2.778584754,4.675498289,0.798507463,0.514423077,3.994794189,Covid-19
9,124,173,255,17.28834589,12.46880334,58.49137803,12.56509863,132.2096774,0.716763006,0.692699905,1.386528075,3.383283652,4.691017769,0.716763006,0.48627451,4.655067163,Covid-19
1,274,359,399,24.66012272,21.81910027,103.1126984,18.6779987,184.3029197,0.763231198,0.465984562,1.130208048,4.181353821,4.725799739,0.763231198,0.686716792,5.520543183,Covid-19
2,191,268,480,26.99630234,12.46373628,77.14823228,15.59451035,131.2565445,0.712686567,0.887044939,2.16598793,2.857733304,6.189815844,0.712686567,0.397916667,4.947140407,Covid-19
4,167371,210707,229376,562.9583616,434.8213361,3105.470309,461.6312119,180.2021437,0.794330516,0.635153033,1.29468891,5.516341032,7.141945555,0.794330516,0.729679653,6.727167116,Covid-19
2,175,302,567,29.46759815,12.13785805,85.11269837,14.9270533,136.2342857,0.579470199,0.911226687,2.427742854,2.888348685,7.01216788,0.579470199,0.308641975,5.701908919,Covid-19
1,206,310,440,21.00656202,18.6742485,92.2903679,16.19528778,133.2087379,0.664516129,0.457961271,1.124894639,4.393406585,4.942119513,0.664516129,0.468181818,5.698593885,Covid-19
2,169,238,380,22.46427594,12.40930893,75.39087297,14.66892917,142.7159763,0.710084034,0.833577909,1.810276146,3.356033961,6.075348223,0.710084034,0.444736842,5.139493966,Covid-19
3,275,548,945,36.5537452,19.53316051,115.882251,18.71205159,135.3018182,0.501824818,0.845251787,1.8713687,3.170188181,5.932590935,0.501824818,0.291005291,6.192920665,Covid-19
1,603,915,1014,47.28455205,32.91404285,190.3259018,27.70854463,183.1509121,0.659016393,0.717959885,1.436607234,4.025118005,5.782513642,0.659016393,0.594674556,6.868852347,Covid-19
1,223,286,1127,53.98607767,5.603779948,109.118795,16.85029431,131.2242152,0.77972028,0.994598142,9.633868241,2.021239544,19.47235545,0.77972028,0.197870453,6.475779769,Covid-19
1,773,1332,2592,61.70717947,26.2600503,179.4619408,31.37218781,193.9146184,0.58033033,0.904930645,2.34985001,2.908282996,6.834028827,0.58033033,0.298225309,5.720415224,Covid-19
1,447,908,1683,54.56869031,21.65245652,168.3025612,23.85661494,131.9530201,0.492290749,0.91790826,2.520207823,3.084233106,7.772908403,0.492290749,0.265597148,7.054754483,Covid-19
2,79127,164362,179330,509.2868818,388.0138831,3509.549565,317.4076645,166.1090652,0.481419063,0.647721909,1.312548092,6.891105369,9.044907202,0.481419063,0.441236826,11.056915,Covid-19
3,378,565,930,39.53340507,16.65454347,116.2253967,21.93819837,135.3597884,0.669026549,0.906931677,2.373730936,2.939928816,6.978599981,0.669026549,0.406451613,5.297855127,Covid-19
5,397,578,952,33.27357846,22.16129246,108.0832611,22.48279563,140.8337531,0.686851211,0.745922514,1.501427704,3.248320924,4.877119028,0.686851211,0.417016807,4.807376401,Covid-19
6,271,444,714,34.16046215,18.57682552,96.91168825,18.57546545,139.7490775,0.61036036,0.839207901,1.838875114,2.836954835,5.216805646,0.61036036,0.379551821,5.217187613,Covid-19
7,1184,3989,7567,144.2286325,52.80257662,526.6579003,38.82673848,145.3859797,0.296816245,0.930574222,2.731469594,3.651548871,9.974094712,0.296816245,0.156468878,13.56430957,Covid-19
1,236,308,450,25.27270607,15.06354091,75.07716447,17.33448968,136.6186441,0.766233766,0.802954825,1.677740063,2.970681662,4.984031638,0.766233766,0.524444444,4.331085936,Covid-19
2,234,247,294,21.91659288,13.78116597,59.21320344,17.26088218,162.991453,0.947368421,0.777566621,1.590329362,2.701752218,4.296675882,0.947368421,0.795918367,3.43048535,Covid-19
3,126,131,150,14.90051616,10.85915302,40.14213562,12.66602474,105.1269841,0.961832061,0.684751143,1.37216191,2.694009738,3.696617549,0.961832061,0.84,3.169276585,Covid-19
5,171,274,361,21.59948793,15.90741083,91.76955262,14.75547228,133.8187135,0.624087591,0.676468393,1.357825491,4.248691122,5.768981111,0.624087591,0.473684211,6.219357191,Covid-19
6,85121,172134,199350,491.2074071,452.4066258,4297.074565,329.2103025,158.628705,0.494504282,0.389540416,1.085765281,8.747984055,9.498257364,0.494504282,0.426992726,13.05267342,Covid-19
7,932,1819,7585,217.0200897,8.628422585,438.3441918,34.44792092,133.2360515,0.512369434,0.999209313,25.15176877,2.019832322,50.80235552,0.512369434,0.122874094,12.72483738,Covid-19
8,240,378,924,70.78745897,5.152759522,142.7045815,17.48077489,130.6791667,0.634920635,0.997347145,13.73777656,2.015958526,27.69478779,0.634920635,0.25974026,8.163515769,Covid-19
9,109,153,324,40.0731875,3.97963325,74.79898987,11.78062436,130.3577982,0.712418301,0.99505663,10.06956797,1.866559526,18.79544801,0.712418301,0.336419753,6.349323055,Covid-19
10,115,135,168,27.67540495,5.758450228,59.45584412,12.10051849,132.3565217,0.851851852,0.978113717,4.806050909,2.148327883,10.32497317,0.851851852,0.68452381,4.913495582,Covid-19
1,125,141,180,15.92481372,10.98304383,43.79898987,12.61566261,133.008,0.886524823,0.72411319,1.449945385,2.750361206,3.987873538,0.886524823,0.694444444,3.471794643,Covid-19
2,132,202,504,32.69168048,7.768673156,70.21930009,12.96408963,133.2424242,0.653465347,0.971354629,4.208142088,2.147925682,9.038776465,0.653465347,0.261904762,5.416446669,Covid-19
1,182,293,323,23.30464043,20.41718323,102.7695526,15.22266722,178.6758242,0.62116041,0.482130388,1.141422897,4.40983215,5.033483388,0.62116041,0.563467492,6.751087124,Covid-19
2,348,550,888,44.16109452,15.32689134,126.8111832,21.04964041,133.5,0.632727273,0.937840062,2.881281895,2.871558881,8.273770615,0.632727273,0.391891892,6.024387148,Covid-19
